index,acc_x_n,acc_y_n,acc_z_n,gyr_x_n,gyr_y_n,gyr_z_n,mag_x_n,mag_y_n,mag_z_n,acc_x_r,acc_y_r,acc_z_r,gyr_x_r,gyr_y_r,gyr_z_r,mag_x_r,mag_y_r,mag_z_r,q1n,q2n,q3n,q4n,q1r,q2r,q3r,q4r
3722,-0.763671875,0.072265625,-0.507080078,1.174454041,-0.562992254,-0.174703368,1040,-7147,-10907,-0.889160156,-0.128417969,-0.002685547,-1.307612096,-0.934769542,1.17658457,-6574,3167,5368,-0.377539178,-0.55744361,-0.700793174,-0.23581713,0.56413236,-0.471085744,0.505895208,0.451556134
3723,-0.857666016,-0.018798828,-0.524169922,2.387257601,-0.459661604,-1.015197007,1040,-7147,-10907,-0.9609375,-0.021484375,-0.038085938,-1.459412277,-0.772316716,1.012533846,-6574,3167,5368,-0.362760458,-0.56144191,-0.720299976,-0.185353113,0.548321331,-0.470220043,0.493505279,0.484447489
3724,-0.858886719,-0.032470703,-0.571777344,2.303101711,0.966727476,-1.876995936,997,-7189,-10819,-0.99609375,-0.021728516,-0.041748047,-1.454618587,-0.638093397,0.57630806,-6567,2966,5321,-0.330428736,-0.545376075,-0.756446654,-0.145499989,0.534723826,-0.474392195,0.477912853,0.510511293
3725,-0.843994141,-0.013427734,-0.531982422,1.834917991,0.871386309,-2.156627851,997,-7189,-10819,-1.021240234,0.067626953,-0.057617188,-1.928128629,-0.539556437,0.749946163,-6567,2966,5321,-0.304490432,-0.520357614,-0.790254858,-0.10959375,0.512917345,-0.482190071,0.459761519,0.541320495
3726,-0.712646484,0.026855469,-0.466064453,1.766741067,-0.469248984,-2.053829832,950,-7236,-10761,-1.090820313,0.113769531,-0.128173828,-1.596298758,-0.423442613,0.945422187,-6545,2718,5078,-0.299101925,-0.498008361,-0.811617729,-0.06166338,0.490118654,-0.485436137,0.447751592,0.568905945
3727,-0.729003906,0.013427734,-0.374023438,1.745435779,-0.827710467,-1.802427426,950,-7236,-10761,-1.218261719,-0.105712891,-0.168212891,-1.773132654,-0.631701811,0.681769239,-6545,2718,5078,-0.29889673,-0.478620303,-0.825493189,-0.012014368,0.470192117,-0.490309866,0.427994643,0.596100826
3728,-0.775146484,0.007568359,-0.335693359,1.515871292,0.798415695,-1.40721432,889,-7178,-10682,-1.144042969,-0.347900391,-0.086914063,1.768871596,-0.24980451,-1.150485591,-6561,2499,5104,-0.273722504,-0.46295478,-0.842909196,0.015904377,0.503204453,-0.481549156,0.434766468,0.570853579
3729,-0.742919922,-0.012695313,-0.420166016,0.871386309,2.326537528,-0.754739853,889,-7178,-10682,-0.868896484,-0.562255859,0.096923828,2.224804774,-2.020806635,-2.614691558,-6561,2499,5104,-0.22828697,-0.45445624,-0.860884601,0.015241025,0.571018941,-0.459033036,0.412221775,0.541571093
3730,-0.739013672,-0.006347656,-0.466796875,-0.16085493,1.657551462,0.088416948,837,-7119,-10608,-1.0390625,-0.464111328,0.091064453,-2.687662172,-1.723065225,-3.304450281,-6610,2569,5195,-0.203589179,-0.4548737,-0.866972059,-0.000900994,0.593734222,-0.497301585,0.331572848,0.538730223
3731,-0.786376953,-0.031738281,-0.508544922,-0.619983902,1.158475075,0.7803062,837,-7119,-10608,-1.316894531,-0.272216797,-0.142578125,-4.736698315,0.957140096,-1.76514317,-6610,2569,5195,-0.19152596,-0.464973425,-0.864055303,-0.022933685,0.55532985,-0.573330555,0.27394599,0.536520668
3732,-0.879638672,-0.047363281,-0.603271484,-1.021588594,1.374723755,1.03011071,961,-7085,-10773,-1.145019531,-0.024169922,0.000976563,-2.251436385,0.229031854,1.071123391,-6673,2823,5181,-0.179133698,-0.477152012,-0.858639603,-0.054544555,0.515057378,-0.594220835,0.265576148,0.557751563
3733,-0.868896484,-0.011474609,-0.665039063,-1.574460837,1.000283305,0.678573446,961,-7085,-10773,-0.985595703,-0.068847656,0.024902344,0.882038953,2.329733322,-0.390952048,-6673,2823,5181,-0.178463095,-0.480980584,-0.853569764,-0.090704239,0.516116954,-0.612165194,0.295341778,0.521200823
3734,-1.105224609,0.061035156,-0.838378906,-1.077514977,-0.3818973,0.837297847,1085,-6989,-10873,-0.791748047,-0.192626953,-0.077148438,1.996305553,3.322027144,-0.979510649,-6731,2742,5204,-0.196071439,-0.49115503,-0.842112383,-0.105685675,0.528960015,-0.629978362,0.337887947,0.457340466
3735,-1.107666016,0.265625,-0.674316406,-0.479368996,0.753141956,0.036751623,1085,-6989,-10873,-0.706298828,-0.174560547,-0.200195313,-0.482032157,2.300971182,-0.330231975,-6731,2742,5204,-0.191110456,-0.487363324,-0.843651795,-0.119186548,0.509021091,-0.65785994,0.353896027,0.427639369
3736,-0.757324219,0.188476563,-0.611572266,-1.070058126,-1.143561372,0.049002164,1112,-6850,-10936,-0.658935547,-0.006835938,-0.175537109,-1.6713999,-0.141147538,0.505467975,-6852,2847,4917,-0.222805333,-0.485813714,-0.836019456,-0.124154296,0.482199939,-0.669580154,0.345762473,0.446759386
3737,-0.776367188,0.180175781,-0.590087891,-1.473793347,-1.432248034,1.148887694,1112,-6850,-10936,-0.767089844,0.084472656,-0.152587891,-1.179247731,-0.500674285,0.841026272,-6852,2847,4917,-0.259876289,-0.500582594,-0.814228559,-0.137525397,0.460852021,-0.669962716,0.342800925,0.470375275
3738,-0.922363281,0.229492188,-0.522216797,-2.273274306,2.493784045,2.026132957,1074,-6722,-10861,-0.872314453,0.098388672,-0.134277344,0.019707392,-0.884169482,1.201618284,-6890,2778,4714,-0.238601349,-0.512139764,-0.798807163,-0.206614071,0.454540533,-0.652540785,0.351939244,0.493682282
3739,-0.7890625,0.153564453,-0.642089844,-2.286590112,3.474892591,2.436792397,1074,-6722,-10861,-1.146484375,0.020019531,-0.200683594,0.587493336,-0.543284862,0.697215573,-6890,2778,4714,-0.198017686,-0.522436845,-0.778692057,-0.285460013,0.458149049,-0.636691423,0.362692715,0.503167443
3740,-0.608154297,0.149169922,-0.633544922,-2.694586391,0.77551251,2.492186148,1186,-6628,-10964,-1.214111328,-0.126953125,-0.234130859,0.493217434,-0.026631611,0.343015148,-6871,2642,4666,-0.201255496,-0.543959211,-0.740023647,-0.340543101,0.460561647,-0.62954858,0.372264674,0.502961795
3741,-0.690429688,0.120361328,-0.471923828,-2.375539693,-0.640756558,2.467152434,1186,-6628,-10964,-1.033447266,0.024169922,-0.333251953,-2.038916131,0.503870078,0.143278067,-6871,2642,4666,-0.221979852,-0.572914257,-0.695035305,-0.373390044,0.428222573,-0.652030723,0.358830237,0.512564362
3742,-0.679931641,0.077148438,-0.427978516,-2.305764872,1.089765518,2.229598464,1400,-6513,-11144,-1.278564453,-0.241943359,-0.153564453,-0.916660047,0.805872546,0.894822126,-6870,2591,4617,-0.219057838,-0.583292188,-0.65852241,-0.422057014,0.401295131,-0.661389814,0.367694469,0.516068318
3743,-0.657226563,0.140869141,-0.434814453,-2.184324726,1.482315463,1.854625383,1400,-6513,-11144,-1.169189453,-0.354736328,-0.149414063,-2.739327497,1.473260715,0.887365275,-6870,2591,4617,-0.212014561,-0.583571811,-0.62690892,-0.470615526,0.345176097,-0.6906366,0.36155432,0.522640434
3744,-0.760498047,0.19140625,-0.440429688,-1.37845218,1.274588898,1.483913359,1492,-6350,-11182,-0.61328125,-0.274658203,-0.262939453,-2.870355023,1.921204411,-1.488707049,-6860,2485,4280,-0.201480314,-0.582650668,-0.604896545,-0.504007988,0.307089682,-0.739739073,0.322706546,0.504323822
3745,-0.755126953,0.192382813,-0.477050781,-0.725445081,1.280447852,1.013066479,1492,-6350,-11182,-0.905273438,-0.205566406,0.063964844,-2.133192033,-1.062068643,1.119592922,-6860,2485,4280,-0.187630047,-0.577847861,-0.594361808,-0.526897388,0.271894108,-0.733132198,0.309953787,0.540850649
3746,-0.854003906,0.20703125,-0.573242188,-0.253000304,1.196291962,0.61465758,1634,-6197,-11254,-1.293212891,-0.430419922,0.107177734,-1.266599415,0.182692851,3.333212421,-6868,2473,3850,-0.173300966,-0.570636174,-0.592813181,-0.541214989,0.217578378,-0.719107121,0.343697466,0.563397418
3747,-0.835693359,0.135498047,-0.668457031,-0.432497361,2.099103572,0.923051634,1634,-6197,-11254,-0.808105469,-0.655517578,-0.135498047,-2.500708264,-0.575775428,1.766741067,-6868,2473,3850,-0.146471266,-0.556442415,-0.588549655,-0.56791488,0.168483885,-0.710976881,0.335433568,0.594650634
3748,-0.748535156,0.105224609,-0.739257813,-0.851146284,-0.451672121,1.323058429,1762,-6114,-11300,-0.836181641,-0.4296875,0.057373047,-6.655772197,-3.897802571,1.547829226,-6762,2205,3564,-0.148814983,-0.574669208,-0.566861767,-0.571206739,0.083180042,-0.669054385,0.259493859,0.691455167
3749,-1.128662109,-0.00390625,-0.772949219,-0.675910285,-2.974218306,2.00269714,1762,-6114,-11300,-0.954833984,-0.260986328,0.114257813,-8.080030746,-2.728674853,1.68098728,-6762,2205,3564,-0.170028703,-0.628037788,-0.530363865,-0.543482242,-0.031725067,-0.627253206,0.16123692,0.761281546
3750,-0.80859375,-0.038574219,-0.758544922,-2.610963133,0.464987926,1.801894793,1781,-6018,-11256,-0.824951172,-0.230224609,0.015136719,-7.57722593,-1.810949541,2.083657237,-6621,1884,3365,-0.180022541,-0.633279245,-0.484582435,-0.575959327,-0.1489076,-0.581983247,0.070017179,0.796379069
3751,-0.650390625,-0.020996094,-0.633789063,-3.162237479,-2.961967764,1.36407111,1781,-6018,-11256,-0.777099609,-0.204345703,-0.040527344,-8.466721741,-2.396312349,1.350222673,-6621,1884,3365,-0.233605934,-0.668300558,-0.423035863,-0.565546895,-0.259895161,-0.510675121,-0.043642103,0.818389145
3752,-0.865234375,-0.025878906,-0.602539063,-2.746784348,-2.337722805,1.052481263,1671,-5806,-11027,-0.942626953,-0.083984375,-0.026123047,-8.29148574,-2.465554537,0.427171039,-6488,1477,2791,-0.279408373,-0.690419209,-0.370877327,-0.55470919,-0.347682938,-0.423808349,-0.161383882,0.820645051
3753,-0.969726563,-0.018310547,-0.614257813,-3.079146852,0.866592619,0.181627586,1671,-5806,-11027,-1.026855469,0.044677734,-0.037597656,-6.321811796,-0.964596947,0.039414784,-6488,1477,2791,-0.315141458,-0.664900933,-0.343865055,-0.58339475,-0.401500957,-0.364178013,-0.256986596,0.800080775
3754,-0.830810547,0.111816406,-0.656982422,-3.37635563,0.054861118,-0.289751927,1507,-5391,-10680,-1.035644531,-0.0390625,-0.093505859,-4.413390559,-0.654072364,-0.108656972,-6407,1281,2550,-0.363993802,-0.641035386,-0.313526018,-0.598567942,-0.43330262,-0.319466562,-0.323247735,0.778267857
3755,-0.812011719,0.171142578,-0.470703125,-3.483414706,-2.085255133,-0.463922662,1507,-5391,-10680,-1.099609375,-0.16796875,-0.059326172,-3.929227872,-0.580569118,-0.459128972,-6407,1281,2550,-0.428121745,-0.636398016,-0.267584289,-0.583187779,-0.453362349,-0.275118273,-0.382629586,0.756549481
3756,-0.828125,0.217773438,-0.361816406,-3.608583277,-0.029294772,-0.029827404,1497,-4870,-10413,-1.072753906,-0.260742188,-0.013671875,-4.85068161,-0.212520255,-0.022370553,-6390,1276,2263,-0.476001056,-0.604154482,-0.231278017,-0.59576072,-0.478984662,-0.228761357,-0.453472462,0.715964148
3757,-0.652587891,0.189208984,-0.41015625,-4.242948249,1.831722198,0.913464254,1497,-4870,-10413,-0.945556641,-0.531494141,-0.166992188,-3.882356237,0.670583962,0.031957933,-6390,1276,2263,-0.507754227,-0.544602399,-0.193132204,-0.638978735,-0.488851764,-0.201904343,-0.515783694,0.673962736
3758,-0.717773438,0.157470703,-0.423339844,-4.842159494,2.141181516,1.812014806,1452,-4277,-9968,-0.885742188,-0.321044922,-0.083007813,-3.351854548,-1.861549602,-0.333960401,-6361,1286,1685,-0.528336779,-0.472254481,-0.140189234,-0.691507723,-0.515438927,-0.141870786,-0.544006842,0.646724012
3759,-0.674316406,0.183349609,-0.538330078,-5.524461365,2.940662476,2.727076957,1452,-4277,-9968,-1.253417969,-0.466308594,-0.067871094,-6.605172136,-1.482315463,0.740358783,-6361,1286,1685,-0.53201232,-0.377717757,-0.077039385,-0.753894635,-0.554863398,-0.063547544,-0.607499979,0.564829261
3760,-0.738037109,0.18359375,-0.545898438,-5.32632218,1.220793044,3.22988177,1573,-3735,-9739,-1.193115234,-0.465332031,-0.133300781,-8.045942285,-0.153398079,2.080994076,-6340,1369,1788,-0.520251727,-0.303461782,0.005590785,-0.79825925,-0.582580143,0.001159846,-0.685253025,0.437066726
3761,-0.837890625,0.168945313,-0.557373047,-5.107410338,1.151550855,3.418433575,1573,-3735,-9739,-0.932373047,-0.289306641,-0.133789063,-8.530637605,-1.347559512,1.694303086,-6340,1369,1788,-0.495104839,-0.224436961,0.087389399,-0.834782811,-0.606607921,0.086884361,-0.733168245,0.294859734
3762,-0.846679688,0.167724609,-0.524414063,-4.691424576,0.690291355,3.285275521,1655,-3216,-9389,-0.896240234,-0.080078125,-0.135986328,-8.134891869,-1.179247731,1.18137826,-6268,1189,1287,-0.460060548,-0.151895627,0.167136875,-0.858683455,-0.608943933,0.171641815,-0.758616129,0.155653278
3763,-0.884277344,0.190185547,-0.499267578,-4.441620066,0.111852766,3.480218913,1655,-3216,-9389,-0.795410156,0.025878906,-0.15234375,-6.835801886,0.200269714,1.651159876,-6268,1189,1287,-0.410463196,-0.088165435,0.248325762,-0.872972586,-0.582406185,0.225871977,-0.780281399,0.030754252
3764,-1.086425781,0.262207031,-0.384033203,-3.926032079,0.545415391,3.07382053,1597,-2805,-8957,-0.649169922,0.032714844,-0.249511719,-6.516755187,-0.285490869,1.801894793,-6189,1075,754,-0.362578058,-0.022776434,0.313556472,-0.877325894,-0.553363439,0.270816924,-0.782149616,-0.093215214
3765,-0.849121094,0.457763672,-0.499755859,-5.348160101,1.886583316,2.584864154,1597,-2805,-8957,-0.701904297,-0.022460938,-0.230224609,-5.396629633,-2.259425869,1.285774175,-6189,1075,754,-0.325577234,0.073150084,0.389767382,-0.858329726,-0.553099742,0.304042909,-0.748712053,-0.2026545
3766,-1.035888672,0.451416016,-0.511474609,-5.745503736,3.380084055,3.380616688,1509,-2470,-8527,-0.805664063,-0.044921875,-0.152832031,-4.343083106,-3.066896311,0.9869675,-6094,1021,337,-0.278089139,0.200171678,0.45507584,-0.821890327,-0.565497588,0.323291712,-0.698973156,-0.29518041
3767,-0.840576172,0.319580078,-0.608886719,-5.293831615,3.752926608,4.200870303,1509,-2470,-8527,-0.913818359,-0.100585938,-0.141845703,-4.446946388,-3.457315727,0.548611185,-6094,1021,337,-0.2149246,0.331935281,0.498368082,-0.77152812,-0.578184363,0.344105275,-0.633154314,-0.382635618
3768,-0.783691406,0.2890625,-0.509521484,-5.883988112,2.743055923,4.287156723,1540,-2133,-8147,-1.006347656,-0.071777344,-0.126953125,-5.143629329,-2.980609892,0.035686359,-6100,1076,383,-0.131039793,0.44180789,0.541774863,-0.702932684,-0.575941354,0.378593437,-0.556015705,-0.464548276
3769,-0.632324219,0.293945313,-0.451660156,-6.559365765,2.254632179,4.892226923,1540,-2133,-8147,-1.097412109,0.032226563,-0.104003906,-4.988633354,-2.265284823,-0.294545617,-6100,1076,383,-0.024334974,0.539476356,0.575828649,-0.613835839,-0.562070193,0.416560424,-0.479291028,-0.529938319
3770,-0.669677734,0.298095703,-0.377929688,-6.642456391,2.307362768,5.060538704,1540,-1920,-7827,-1.188964844,0.046386719,-0.154785156,-4.579039178,-1.691639924,-0.113983295,-6145,1232,572,0.085096306,0.621948579,0.591615091,-0.505895412,-0.537870258,0.450089818,-0.410031656,-0.58308557
3771,-0.655273438,0.353515625,-0.405517578,-6.609433193,3.127616384,4.731904625,1540,-1920,-7827,-1.231689453,-0.082763672,-0.283691406,-4.138019702,-0.514522723,0.402669957,-6145,1232,572,0.178313641,0.688760255,0.594884762,-0.374066406,-0.497531675,0.485281171,-0.359694491,-0.62256268
3772,-0.690429688,0.341552734,-0.472412109,-5.613410946,3.042927861,4.637628722,1458,-1730,-7460,-1.283935547,-0.709960938,-0.364013672,-2.838929722,0.549676449,1.589374538,-6176,1402,677,0.25283848,0.737481624,0.576030386,-0.245728614,-0.445706244,0.510478454,-0.343911807,-0.649986431
3773,-0.657958984,0.33203125,-0.446533203,-4.716458291,1.852494854,3.937749988,1458,-1730,-7460,-1.025390625,-0.895996094,0.011230469,-4.94921857,-0.185356012,0.957672728,-6176,1402,677,0.319042469,0.761357419,0.545773043,-0.143800446,-0.383622161,0.544786305,-0.284195149,-0.689401941
3774,-0.763671875,0.303222656,-0.477539063,-3.872236225,0.393082577,3.689010742,1409,-1645,-7213,-0.688476563,-0.628173828,0.154296875,-8.129565545,-1.381647974,-1.014664375,-6123,1426,570,0.38268513,0.772903554,0.500777806,-0.073442342,-0.314100461,0.586657606,-0.146283616,-0.731966431
3775,-0.822753906,0.25390625,-0.472412109,-3.548928469,0.971521166,3.636280153,1409,-1645,-7213,-0.967529297,-0.368408203,0.078613281,-10.59298955,-2.029861383,0.459128972,-6123,1426,570,0.431016774,0.778681175,0.455934089,0.002067599,-0.184944125,0.608856296,0.016219115,-0.771250039
3776,-0.8515625,0.267822266,-0.513183594,-3.349191387,0.692421883,4.136954438,1303,-1675,-7051,-1.063964844,-0.377441406,-0.070556641,-12.10406715,1.153148752,2.254099547,-6135,1599,252,0.47379638,0.782519189,0.396909417,0.075124056,-0.003355741,0.652963869,0.166657795,-0.738818045
3777,-0.875,0.240478516,-0.558105469,-3.336940846,0.739826151,4.843757391,1303,-1675,-7051,-0.957763672,-0.41015625,0.038085938,-7.662979722,-3.038134171,0.583764911,-6135,1599,252,0.508843213,0.782794328,0.323533207,0.153746181,0.113431325,0.602467277,0.269433921,-0.742678852
3778,-0.921142578,0.208740234,-0.641357422,-3.269829186,0.090547477,5.510612928,1180,-1794,-6984,-0.815185547,-0.259765625,0.044677734,-8.000668544,-5.416869657,0.231162383,-6104,1860,78,0.537365404,0.779465555,0.229720723,0.225610862,0.237935357,0.496571072,0.366793292,-0.749844395
3779,-1.187011719,0.165039063,-0.84765625,-3.192064882,1.195226697,5.560147724,1180,-1794,-6984,-0.769287109,-0.26953125,0.056152344,-8.50347336,-3.896737307,0.687628193,-6104,1860,78,0.551179323,0.760908079,0.144432424,0.310418306,0.354991893,0.396496512,0.461338505,-0.709885945
3780,-0.718994141,0.011962891,-0.773193359,-3.237871253,0.537425908,3.469566268,1010,-2039,-6947,-0.885253906,-0.323730469,0.101074219,-9.851565505,-3.789145599,0.858603135,-6171,2127,297,0.572908926,0.732339252,0.080923272,0.359034826,0.469903161,0.275223884,0.555419733,-0.62845187
3781,-0.575439453,0.157470703,-0.8125,-3.991545842,-0.935302175,2.241849005,1010,-2039,-6947,-1.000244141,-0.201171875,0.052734375,-9.683253727,-3.0567763,0.051132693,-6171,2127,297,0.611994561,0.698395075,0.011959901,0.370896128,0.547201704,0.144791307,0.635210189,-0.525465307
3782,-0.992919922,0.089111328,-0.723388672,-4.136954438,-0.052197957,2.445314513,902,-2220,-6939,-1.051025391,-0.018066406,-0.010986328,-7.609183866,-2.229598464,-0.85008102,-6220,2371,264,0.648155345,0.650111471,-0.048275589,0.393597753,0.582305864,0.029072961,0.684733017,-0.437281761
3783,-0.710693359,0.256103516,-0.6796875,-5.645368879,0.539023805,2.556102015,902,-2220,-6939,-1.028076172,-0.141113281,-0.077392578,-6.975351527,-0.507065872,-1.605353505,-6220,2371,264,0.695980962,0.57125827,-0.113463294,0.420000679,0.574404818,-0.076041906,0.73343037,-0.355466772
3784,-0.826416016,0.203857422,-0.573486328,-5.976133486,-0.870321044,3.562244274,796,-2135,-6644,-0.954345703,-0.146484375,-0.127685547,-7.499994261,0.010652644,-1.23677201,-6284,2775,753,0.725989712,0.488339878,-0.208885103,0.436841064,0.548996679,-0.176665032,0.776090608,-0.255098964
3785,-0.692626953,0.213378906,-0.46875,-6.532201522,0.212520255,3.929760505,796,-2135,-6644,-0.784423828,-0.038085938,-0.154052734,-5.661880478,-0.224238164,-0.44421527,-6284,2775,753,0.749400374,0.37730892,-0.292121418,0.459023022,0.52810392,-0.243723214,0.795866344,-0.168232006
3786,-0.664306641,0.195068359,-0.493164063,-6.417685595,0.497478492,4.862932151,683,-2054,-6326,-0.743164063,-0.07421875,-0.117919922,-2.049036142,-0.695617677,-0.180562322,-6300,3183,841,0.748923399,0.252398593,-0.370407774,0.488064313,0.52946696,-0.26891757,0.793623422,-0.13232514
3787,-0.657714844,0.190185547,-0.596679688,-6.634466908,1.214934089,5.474393937,683,-2054,-6326,-0.928710938,-0.232910156,0.022460938,-1.324656326,-0.507598504,-0.002663161,-6300,3183,841,0.722618509,0.09401134,-0.445434589,0.520165729,0.53221796,-0.283036351,0.790598242,-0.107651694
3788,-0.709960938,0.159179688,-0.628417969,-6.465089862,1.037567561,5.980927176,551,-2072,-6053,-1.075195313,-0.359375,-0.033935547,-2.357962829,1.386974296,0.152865447,-6304,3336,920,0.666636037,-0.070151996,-0.504636325,0.544074693,0.498684797,-0.301405491,0.80913364,-0.075966805
3789,-0.665283203,0.150878906,-0.703125,-5.959089255,1.068460229,5.945240817,551,-2072,-6053,-1.174072266,-0.301025391,-0.256835938,-1.870071718,0.382962565,-0.469248984,-6304,3336,920,0.590536064,-0.224941979,-0.541994944,0.553994353,0.481718006,-0.325975991,0.811792261,-0.051775872
